first,tempo,scale,chroma,zcr,rolloff,centroid,bandwidth,rmse,dance,percentile_10,percentile_90,dynam,valence,arousal
509,0.4221388367399728,1.0,0.21947896670658115,0.11107126810521467,0.26432561652974734,0.25966410086011504,0.36741978312531814,0.12446721018339679,0.09062333237610443,0.04320989410269448,0.08952794680303641,0.14583617904720433,2.1,2.8
510,0.3010033444780569,0.0,0.4232085058227115,0.10054059066599731,0.4477912805417376,0.37352967202076304,0.599134916744895,0.13705095672357026,0.08401336569538162,0.06094051016021222,0.10210629132664124,0.1873108388222264,2.2,2.8
511,0.8307692307665103,0.0,0.538382921293815,0.12891896612172388,0.32377138129496746,0.3209591239251583,0.4719891954727624,0.16777050153473613,0.16672893890532903,0.08939345260979861,0.10941672533349096,0.09301793223415558,5.9,5.1
512,0.27986906704826664,0.0,0.49469620649028373,0.05884934409892326,0.31725133205011774,0.2679471967788518,0.5260769797958025,0.14245860961702814,0.12285967590637702,0.0624178341411121,0.1159310839884718,0.1400396198446479,3.3,4.3
513,0.3461538461674483,1.0,0.6152004162316477,0.05954414861490442,0.41092761079858336,0.32797699542662256,0.6112289935206798,0.2429977030825335,0.22062757850264741,0.16233186917475578,0.16381462129380628,0.07720997464936287,7.0,6.6
514,0.3010033444780569,0.0,0.28072867773649784,0.05143115284264496,0.17855749028567217,0.17670597249065634,0.34505047963226326,0.1470694124664281,0.09584847061619028,0.05838673010538029,0.10409026701678299,0.14186670036639204,5.7,6.2
515,0.4221388367399728,1.0,0.46526524105348754,0.039686427255588984,0.12804166916178794,0.14061074439078314,0.3210843507193675,0.12803374053371788,0.14344699938724986,0.06318923512138433,0.08946394863268119,0.17817829242406194,5.3,5.0
516,0.5101214574680433,0.0,0.4043364180668898,0.05709075964948065,0.18538458776717406,0.19022189658285524,0.3672753617461201,0.15045715295112416,0.15939482093940854,0.08001266428826537,0.08661723059882045,0.11297468913960267,4.2,4.9
517,0.25961538455927535,0.0,0.4773182209513955,0.1799476712376151,0.5279804271780899,0.46706497708935246,0.6522509402453641,0.1663446530357727,0.32234865561221976,0.10469038191533184,0.0907412897183478,0.045366416829102196,5.0,5.3
518,0.6923076923348969,0.0,0.505063339473836,0.12505365106279662,0.43304427995777045,0.3865690008357678,0.6113408786317001,0.1493910174870209,0.15870885052135186,0.07987280938980984,0.09488467172549857,0.13481769283499523,3.1,3.7
519,0.18639053250409515,0.0,0.5124192726266662,0.13076235540502285,0.4415149284830493,0.403640957944868,0.6271070450805716,0.15224763331238036,0.15371863439086897,0.08546901773251193,0.09391089428939732,0.1561771427525994,4.4,6.3
520,0.735576923094776,0.0,0.5679157947474773,0.15325497783029673,0.5975598055439679,0.5032928116133996,0.7334886460214234,0.16347454440477663,0.21303838592642177,0.10452154190073384,0.0925851381890838,0.07262891989331396,6.6,6.7
521,0.5101214574680433,0.0,0.5265576008129298,0.04647230176820137,0.27354779243624977,0.2346349803492232,0.49066023150203814,0.13878705822464776,0.13968231947750426,0.06745170706737151,0.09832665390739964,0.18100309801080175,6.8,7.4
522,0.27986906704826664,1.0,0.4483554936713901,0.08818586539681655,0.331544657369281,0.2882779008972923,0.4965775572410734,0.1262739824620329,0.09581296722921362,0.04169994789110326,0.08600321424568333,0.1382013280291323,5.1,5.8
523,0.32307692306604124,0.0,0.4875563103521611,0.0919366195398325,0.2891571847397989,0.2808278583476204,0.4736289145509627,0.15912744233985646,0.17645593874382348,0.0859095377616282,0.09927603854049284,0.11188504481245873,6.6,6.6
524,0.27986906704826664,0.0,0.33789817733047456,0.06134290377512114,0.2030559545850794,0.21621813436261927,0.42048716501874295,0.1445264194476115,0.09254613798119142,0.06757937123062231,0.11450978576955426,0.16972160018542404,6.5,5.3
525,0.2036199095050628,0.0,0.34853457094792,0.09933249373456968,0.29846468020623623,0.28300428504261077,0.4632869697759406,0.12693650231825301,0.10786560848842601,0.039733657407101775,0.099519187342333,0.2133499895342905,4.9,6.6
526,0.3703041145026561,0.0,0.11184058174263761,0.26517858780612175,0.7406808798305635,0.6306836134670687,0.813749655171719,0.4284453239286757,0.16407751954810404,0.32907151593862094,0.34181072257290973,0.06945997430151239,4.8,6.0
527,0.5101214574680433,0.0,0.5447197742779827,0.09000842542267717,0.3796122669290436,0.32597024033767824,0.5569496839837874,0.16954820925017336,0.2365501246420564,0.10764810979366585,0.09127252187780908,0.0334564158769097,4.3,4.9
528,0.3703041145026561,0.0,0.41886077960730317,0.04205203577895091,0.18152681532963597,0.1838058457074183,0.40230587440716015,0.14623826650955385,0.14649175843045698,0.0648588834804557,0.10874599511449574,0.1543485673916857,4.5,3.6
529,0.25961538455927535,0.0,0.2888419126573475,0.08339811179418849,0.2879857012012908,0.2766699232434189,0.45249984085855716,0.11330766800373565,0.08967031008647479,0.021253348100704252,0.11857717118236416,0.3323054467738439,3.4,5.5
530,0.8832891247061928,0.0,0.3751682286618369,0.056376613680163834,0.2339942575250863,0.22488279787487248,0.45531850315208483,0.11142193631567966,0.12175016382608625,0.03721332591302664,0.12252010553159215,0.25088921825994215,7.3,7.4
531,0.7816377170752967,0.0,0.40763224205044524,0.08108606421852531,0.25032401258018205,0.2387963582699726,0.4147802788039127,0.10326705036158963,0.08317636754619867,0.03168053896635821,0.09017773015511944,0.21829021944115537,4.3,5.0
532,0.4221388367399728,0.0,0.3528286246101478,0.04238827950617092,0.09253136177951807,0.09529230334334997,0.16834246136986872,0.17209989853848373,0.18678726370523557,0.10631200485458107,0.09627456831452565,0.044219321294768396,3.8,4.6
533,0.13846153843161346,0.0,0.38826458104569267,0.06577953560950178,0.27156705031728073,0.2730118729804012,0.5493488862129955,0.10158047683286377,0.04684169437799137,0.02424402639755702,0.08828147189205016,0.2851985266371313,2.4,4.4
534,0.10931174086706333,0.0,0.5382376163240982,0.017476487609836326,0.08675824185577559,0.07595447101063421,0.17549657369825739,0.16260624907165838,0.15736061430962495,0.08945531872011171,0.11021468393769773,0.10002951539920081,5.0,3.7
535,0.44999999999115853,0.0,0.45852594368357474,0.08819925563374122,0.28306322239905546,0.26379334146422617,0.42825701648473524,0.11278163881480562,0.16786169151344452,0.046025730334490145,0.08136199980235118,0.1824976435512155,6.9,6.1
536,0.5769230769162758,0.0,0.3735638882083522,0.1131512182408499,0.3672628992479192,0.32323361290084907,0.47689643159509804,0.13183960852601487,0.13424510695854955,0.06998687147914658,0.07538803029547175,0.10763596447305165,6.2,5.3
537,0.2036199095050628,0.0,0.5039985179192379,0.044380572847129526,0.0829995847377965,0.08942811190688281,0.17540999507838323,0.08584497802742291,0.04457517171929783,0.011725369341803706,0.13218162825249258,0.30567315188737465,5.9,6.2
538,0.3703041145026561,1.0,0.2670370388752649,0.06445985337036843,0.1679962570942026,0.17395547998719874,0.29907106036134395,0.12271531951801952,0.117778496849784,0.033430968414949844,0.08767364850114631,0.16690498952056004,5.3,5.8
539,0.3703041145026561,1.0,0.5290249919310351,0.10940046409783392,0.42306086965424355,0.35764771570855364,0.6109228516176335,0.14995615271283108,0.32190962026476905,0.09397628997224071,0.08714603630072416,0.05597097940591105,4.8,5.8
540,0.3956043955946797,0.0,0.5207852573867039,0.0488274956628441,0.18124377918470203,0.16431491196913456,0.3186000477551273,0.12317104480326026,0.06517329437016599,0.042829812025873104,0.09614427092550422,0.18796080023185216,3.9,3.7
541,0.5426195426026317,1.0,0.1300276211628584,0.417440238593989,1.0,1.0,0.9248717660782523,0.12382769467757207,0.15302948669635083,0.04814592648371225,0.08818780034394996,0.14328714459368735,3.7,4.5
542,0.8307692307665103,0.0,0.22234795422399645,0.06794280277489058,0.16717320433339292,0.16716082652971473,0.2723663205730378,0.12637795723416864,0.23164430268634806,0.06294806755866683,0.11988152034701255,0.2511095468761092,4.8,5.6
543,0.2401883830333116,1.0,0.3426208133132674,0.10431514967465715,0.310083978120013,0.29124349555089174,0.47071313128970693,0.10913430109779719,0.08156796951185463,0.030202127187068824,0.1028302253616825,0.23849062178445862,7.5,3.3
544,0.8307692307665103,0.0,0.46678782563832627,0.1646530450614135,0.5219988618624106,0.46049434915081267,0.6785910617549645,0.12324198733924052,0.13660278889189878,0.06132455753940993,0.07885407414360618,0.16023495041219735,5.1,6.0
545,0.22153846152594744,0.0,0.5092884069454977,0.060128855627282554,0.2278507383142009,0.21051612097257413,0.4145128878754952,0.14244258945806992,0.12487524727421823,0.04979117984815051,0.12095500377052322,0.22406659831492315,4.1,4.2
546,0.5101214574680433,0.0,0.5643354962557534,0.059474221822075485,0.2489113863333548,0.22296911344081757,0.4383654463517095,0.15986725029120316,0.14769241193553528,0.08223143219242152,0.11285607180757468,0.17553316116678905,5.5,6.0
547,0.6923076923348969,1.0,0.4971443433281588,0.11453933946870941,0.30093690386207606,0.284080437498762,0.3956527212276855,0.11324862848662506,0.10554059181307955,0.033489237983384997,0.09330362467190811,0.18468252450561082,3.2,3.1
548,0.47928994081323056,0.0,0.17152807729226768,0.1984605885073173,0.2909585764360379,0.3283125915675911,0.29142793733858124,0.19908136549564126,0.16091595097026876,0.11940839781106317,0.15920323734205072,0.2212974621404702,3.2,3.2
549,0.3461538461674483,1.0,0.19805548729403322,0.13788596144895798,0.3629463425898926,0.353550748399681,0.5249307084399821,0.08881101738127292,0.06083891808095929,0.029797817815987664,0.06449644436577648,0.21362709534534335,5.8,5.0
550,0.939560439559468,1.0,0.5121681189972381,0.19819707636186498,0.6707312906517782,0.558842174767892,0.8276061194098737,0.1470485278317218,0.2791856761808368,0.10093408649785768,0.09932506510135342,0.10334098456307281,5.4,5.1
551,0.5769230769162758,0.0,0.5086760609763104,0.26298201821172124,0.7495885325411218,0.6735617522861225,0.8065227607254214,0.16243086977422547,0.23927829843065385,0.0996804144068092,0.09966066869978348,0.06974037009341601,2.9,3.1
552,0.6923076923348969,1.0,0.54042587026042,0.05854880767016911,0.31335677513164967,0.2546712010669283,0.4687027428128549,0.1582640114824863,0.23886393160044933,0.09752834617050125,0.10671910550744507,0.1431597629415976,3.4,5.3
553,0.22153846152594744,1.0,0.6130457325818413,0.12456118790478861,0.5329979325560614,0.4429837862282992,0.6696392539506875,0.1935569108325444,0.2037069391575121,0.12965318296417586,0.12340439572024206,0.09327848804011712,4.9,6.3
554,0.7816377170752967,0.0,0.7957254550139331,0.041333426397325866,0.22147935967977672,0.18731524667752555,0.35064903792161717,0.1575248965151149,0.2055647533940809,0.09402350033218379,0.12022437795444761,0.16838241114441566,4.4,4.8
555,0.18639053250409515,1.0,0.42414089184878284,0.24123745937484986,0.49752799532668684,0.4755110715401278,0.5209565382179383,0.09270273385897945,0.2344009648638919,0.0517403748118342,0.05137809819455132,0.13397057281633032,2.9,4.3
556,0.3461538461674483,0.0,0.7078958087048353,0.10882319610596945,0.4676155612851873,0.4222164068505204,0.6353696438229859,0.14182670334701053,0.24203606729999882,0.05061598708603065,0.11635486015090295,0.2598203751203465,4.5,4.9
557,0.10931174086706333,0.0,0.4953312984485516,0.18232071878149073,0.4349289737098666,0.4317428874640364,0.5157198561729087,0.10364680558004896,0.3359374743408153,0.07510757533097562,0.07834560305785454,0.22516378357180625,5.9,6.5
558,0.47928994081323056,0.0,0.39857958780426916,0.15924785275614692,0.565526653400724,0.4846187605204345,0.7229987287195955,0.10981426784468938,0.23272204200202404,0.06367881923069961,0.06232463380609644,0.09313382231012958,7.1,7.2
559,0.5769230769162758,0.0,0.2912832157221873,0.03956661047603145,0.10373794135483645,0.13033968531655676,0.3029728631834483,0.11152254128338658,0.11919563355106853,0.041181631117820486,0.09190651775574843,0.3012972771541229,5.7,5.5
560,0.27986906704826664,1.0,0.5138704767062992,0.10873244005570216,0.3524356880597019,0.33211786135999594,0.5037049142367832,0.1300203897116657,0.3684145233378451,0.09043079572729873,0.08127642842339729,0.1603511074237373,5.7,7.0
561,0.10931174086706333,1.0,0.41572173335111456,0.15779426814776668,0.5683069470843528,0.49430109675558037,0.6958759706087758,0.16352253694204583,0.20181114040234743,0.07766523052669286,0.10891975737565548,0.10970706414244427,6.5,7.2
562,0.5769230769162758,1.0,0.31624110259585864,0.16914918905990392,0.6411943742560919,0.5423965936411154,0.7544359718766454,0.1517783880456609,0.16690818727738552,0.08133215967746908,0.09534844639212853,0.1094458143040112,6.0,6.1
563,0.8307692307665103,1.0,0.3851471833843744,0.16730133636429667,0.5738598710180837,0.5018342203823314,0.6964732554323723,0.15488988609471654,0.18331432203417664,0.09001224985678093,0.08613075404037242,0.09175236402224689,5.1,5.1
564,0.3461538461674483,1.0,0.7425506199890706,0.11990882447551017,0.3677528480980846,0.3373783380468352,0.4439578714646357,0.2549064560549316,0.270967811262067,0.2094902365923982,0.20861979841408762,0.13168430973397252,7.0,3.6
565,0.6923076923348969,0.0,0.47238628196381993,0.18556115611726576,0.3838736468656751,0.37733003303587476,0.4047426922051093,0.1344363553606403,0.14531202497039408,0.037139001738687866,0.09213681563254487,0.11306433944943992,4.3,4.5
566,0.09549071614144075,1.0,0.7551834230823056,0.1321475010246769,0.53168697452736,0.4593410795920926,0.7142943905258807,0.18489893210031416,0.30872756432271253,0.14021526083012859,0.13000447018617417,0.1738921614280956,6.9,7.5
567,0.2036199095050628,0.0,0.4922352500927735,0.10869226934492804,0.4643218175552432,0.43454991627044887,0.6178074243404218,0.13339658046344027,0.23286312735680736,0.06729985167445732,0.10998273530885215,0.2988582601941282,6.4,3.5
568,0.3956043955946797,1.0,0.5574296942552485,0.08791806065832275,0.38161753203529936,0.3298883022283934,0.5118538149885146,0.16311023865258997,0.24047866633784837,0.053476746280741484,0.15046634713260756,0.10738517850880536,3.7,4.5
569,0.3703041145026561,0.0,0.6115056894527523,0.2821627887042883,0.6479366630732275,0.6421993550944763,0.7584376305181793,0.11323884518344451,0.18466741340993456,0.06291455092598428,0.06561402393493634,0.09352170638106762,7.3,5.8
570,0.2036199095050628,1.0,0.36543863183274733,0.08856056392879663,0.33963234821001215,0.30808909161708975,0.54681843497829,0.1629895371495996,0.13880553397308204,0.08148679925722685,0.12556757840557523,0.1211521267358815,5.6,6.3
571,0.12362637361228555,1.0,0.6874130455380438,0.12319984715077846,0.47470066102876807,0.41728920607239683,0.6125153564895347,0.16200665487797883,0.484133752343509,0.11103553832219021,0.09652532058035013,0.11488912432531656,4.3,5.0
572,0.16981132074470773,0.0,0.5674877112424621,0.07319772686578006,0.268755592003975,0.25289541807316396,0.4332981128925814,0.18275055948562302,0.12698852881818318,0.08674283911358005,0.16290140384197402,0.1132720687068923,5.7,6.3
573,0.2401883830333116,1.0,0.5335828192561058,0.22852298738808258,0.6448447230928303,0.5802072860523629,0.7295917087423389,0.15409901473593568,0.38453755919194627,0.0973185692325074,0.08496594732167655,0.07660964323484355,4.3,4.9
574,0.09549071614144075,0.0,0.6205480182170433,0.21441414108176743,0.687264382143126,0.5895839315613539,0.7782057982687189,0.17232926264638396,0.48938589743351735,0.14750639340430277,0.14748937116431976,0.18762079105467405,2.7,3.7
575,0.8307692307665103,0.0,0.7169297573678861,0.04643808227383831,0.34731855804587847,0.25616831965985143,0.4516968882376956,0.2767946946125182,0.33408383697330196,0.20484731651393592,0.1771181962176981,0.049591900064475905,4.1,4.9
576,0.613186813180595,0.0,0.6127257922880672,0.10100627335015594,0.56548782533752,0.45061255758217456,0.7011093206226451,0.17993041364045329,0.1463315737171692,0.10344598383525265,0.13081744901357228,0.10146073047658373,5.5,6.2
577,0.3703041145026561,0.0,0.6592789506497085,0.1440231533727743,0.6357354551069603,0.5383825265266002,0.7513129837484234,0.1611485097219104,0.21789765542700948,0.07160836729069343,0.11914599370667127,0.07614448799094091,6.2,6.9
578,0.010650887571662526,1.0,0.7780699783845765,0.05669649156225364,0.2556981230649474,0.2200203606567567,0.39274226903021653,0.1835877113036165,0.2588084813432468,0.13771066116381916,0.11733709073386141,0.09465345979374623,3.7,4.0
579,0.12362637361228555,0.0,0.5608521675069507,0.1478051514019479,0.48337771136370977,0.4435142312708829,0.6166922403563633,0.10331849423081414,0.619811239790411,0.0798942335633129,0.07086230931369279,0.19194255794869994,4.6,4.4
580,0.27986906704826664,1.0,0.5230022430987062,0.12549106546900318,0.4190232619766032,0.366095522972152,0.5001688159906659,0.15495410260976017,0.27241589963404894,0.09587718632678441,0.09057528873955004,0.08609614619350901,6.1,6.5
581,0.5769230769162758,0.0,0.17399681521235788,0.049347571676321166,0.05763660775204224,0.06288326779942047,0.040681878016051415,0.1259972100974702,0.13486417607223786,0.019270812093841832,0.1023194053184695,0.28739671432949115,3.1,5.0
582,0.13846153843161346,1.0,0.6704890320312161,0.17743328230397884,0.4092539169162664,0.4390603462352541,0.5573875786499082,0.11724251254296325,0.3512720101364401,0.09033906001661603,0.09586728558166001,0.3067395327799426,6.1,5.5
583,0.12362637361228555,1.0,0.5866962002052079,0.10816558669255692,0.38695025997901816,0.34379264609211574,0.5219347426920358,0.12479969302440445,0.33653612320578463,0.09301415145603949,0.09467735192268119,0.26775930578841456,4.2,1.6
584,0.15384615383255157,1.0,0.4928029021886806,0.1731513820962835,0.41582709930023737,0.3901209147518425,0.4999776111720141,0.15684180454637334,0.22975635787299828,0.08892602568690863,0.1295868123040654,0.19721444194952736,3.7,4.6
585,0.47928994081323056,1.0,0.796775361983586,0.13643832805698872,0.4124332200388726,0.40548823130148093,0.5298026450292189,0.15333351202581885,0.35585253610207146,0.10580246440083702,0.09812868202527752,0.10522625703820242,3.6,4.9
586,0.12362637361228555,1.0,0.5014968581728472,0.24009363989511762,0.7516132116789795,0.6547852908327978,0.8214152196750335,0.1572323485741735,0.2180519853836714,0.09736831313034898,0.0971550652257393,0.10334956654151936,5.1,4.4
587,0.09549071614144075,1.0,0.5006986535297275,0.09704276322044768,0.32755405208394006,0.3007286455305965,0.4672314644973894,0.1275366128529338,0.40182879749153655,0.08012228262908272,0.07453519246404805,0.15426898055268626,4.2,4.9
588,0.44999999999115853,1.0,0.44945069309298347,0.15945614533053099,0.5309012171430489,0.49075346636287914,0.7194873267163742,0.08800479846562749,0.3875663961531108,0.06651984387824962,0.06943594822485387,0.24207935692072305,5.3,5.7
589,0.8832891247061928,0.0,0.5551168860760903,0.1175357769316345,0.3747245290254644,0.4239779947948405,0.6457669951841014,0.12809674772378504,0.1668479618235595,0.002264756290591041,0.15210043243385674,0.7943998740090819,5.9,6.8
590,0.0567465321383062,1.0,0.6983837952186585,0.14469712863131703,0.49990313942153075,0.4609558423952917,0.5811334883443046,0.1594839078615776,0.44907861124601645,0.12278079822225955,0.13017801967434248,0.19008094931149516,6.0,6.1
591,0.6515837103808355,1.0,0.662896859833903,0.050536982576896206,0.17963445814401274,0.14302361427470844,0.227441721757511,0.30266479191628354,0.3122406681962337,0.21448548253266234,0.19726636404742623,0.07315709862434654,4.8,5.9
592,0.3703041145026561,1.0,0.30568716318882916,0.07781532446343206,0.15887019035667319,0.15753092208417055,0.2859240473679807,0.18031715305034998,0.11213240517828947,0.09239073884233037,0.12300747686387821,0.13002043361727386,6.7,5.9
593,0.3010033444780569,1.0,0.5579150417854046,0.12552082155105806,0.4437424331615908,0.4100989222769467,0.6145777111578126,0.18914953274969484,0.15459659798656342,0.06719804492522448,0.2281988816282743,0.15243672148096193,3.5,5.5
594,0.09549071614144075,0.0,0.767924469149892,0.04135128004655881,0.27671330137850714,0.2191102779412016,0.3843243373279216,0.16206826251217432,0.111639284731523,0.05972315151129862,0.12387251039225966,0.1699299033543433,6.3,7.5
595,0.04466501241440706,0.0,0.6770611264287668,0.12578267507314086,0.6267820102694747,0.557637884033861,0.7608492167698402,0.22528185310056734,0.24106207141574992,0.14391304143991207,0.14585974705042673,0.10257150275377566,5.2,6.5
596,0.12362637361228555,1.0,0.6195679454243912,0.10795134290176188,0.5118514540814041,0.4419261232379498,0.6836234268589383,0.20159806588716014,0.19686651283412626,0.12056443762991433,0.13547243451945407,0.10217858694741869,6.2,5.0
597,0.12362637361228555,1.0,0.5485957706277502,0.14499468945186567,0.5893221253979126,0.5041812257803907,0.7744709837173269,0.16917272063893443,0.12635853558542498,0.016511496072151233,0.16178995382587782,0.22025147512514368,4.5,4.7
598,0.10931174086706333,1.0,0.46423603492915994,0.26308021328250225,0.7186573821390735,0.645068666912695,0.7879689741936757,0.13014208313289521,0.3290078343783598,0.0803103324509636,0.0724080740962117,0.10292730116968193,3.7,4.4
599,0.15384615383255157,1.0,0.6417074745589729,0.271394062608632,0.7785062435078186,0.7180755351493683,0.82112780231735,0.09827914193834171,0.16776051846297488,0.029803367255761725,0.08616188230628714,0.2408304721816886,3.5,4.5
600,0.09549071614144075,1.0,0.6282368608679476,0.2044413901810788,0.5651199805282194,0.5078870921417884,0.6448254651194182,0.1292280100936445,0.3818181318385523,0.09399367671417463,0.09726026949270154,0.19204687636788828,6.2,5.1
601,0.13846153843161346,0.0,0.8376777382685379,0.04726827696316907,0.22094189754174334,0.20021960722613386,0.3497735512327791,0.14404024363122123,0.18586813831448418,0.09075040559045863,0.14730367811562223,0.28359077372318175,2.8,5.3
602,0.09549071614144075,1.0,0.888615385551623,0.042046084562539936,0.3246169134607899,0.24676855126384922,0.5489235248749688,0.27407874094622175,0.5075853370047896,0.20780653926979153,0.1766656097467751,0.029153474613675238,5.8,6.2
603,0.18639053250409515,1.0,0.22016912790156953,0.06527079227232677,0.1890251024564472,0.18170499105379198,0.3662137743580328,0.22441374799834413,0.23297351093904162,0.1546343084344608,0.2091646607268329,0.16013318122766418,4.9,6.3
604,0.3956043955946797,0.0,0.3389926285287429,0.22153477151749712,0.48369804288514234,0.47144037043804726,0.566875538843238,0.06739126996078558,0.06245843658291842,0.012616177721380172,0.05918385645265065,0.2947723041790967,7.2,4.7
605,0.4221388367399728,1.0,0.6738779848779578,0.11066360978106302,0.4946475567086512,0.41199730605857987,0.6126380272608593,0.1433361583244047,0.2908879780855032,0.07734690997285495,0.09705790546876338,0.14128793067221548,4.7,5.7
606,0.735576923094776,0.0,0.7676217878741483,0.14220208115101646,0.4662816129559048,0.4258249885133055,0.5710087246160934,0.18750966090573523,0.34803172364177837,0.1253388979141277,0.1167319840736027,0.09779894842268652,6.1,6.3
607,0.27986906704826664,0.0,0.6275350273890892,0.1141986323291812,0.4845589019180191,0.4199545751016287,0.6730267851489902,0.1335100124286506,0.1595352993986878,0.06354331282095735,0.10195528450282063,0.1449896596335629,3.9,5.2
608,0.0567465321383062,1.0,0.6822283567112802,0.040360402514131734,0.3098545860097686,0.26172663547347097,0.49761255416705996,0.1775600823348529,0.2714377625804799,0.13509923635968504,0.13990015592503274,0.20429889852408747,7.2,5.4
609,0.3703041145026561,1.0,0.32857940498837007,0.03957930536019147,0.1761496394714598,0.16950626612895983,0.3768547120894899,0.1688492330016844,0.16407352117772578,0.10074145827546133,0.10596350352400087,0.08767356855377303,2.7,4.6
610,0.18639053250409515,0.0,0.5862519550763724,0.15240246607942481,0.6194317557258566,0.5411826863539816,0.739857098245284,0.15195917533568531,0.44451561385052624,0.10541149712720128,0.08756750155119572,0.09599421040781568,2.5,4.2
611,0.3461538461674483,1.0,0.5471152361937771,0.15871670669146754,0.5001570545190618,0.45621251896623594,0.6406566704158034,0.20326440700139164,0.2708295104866543,0.14414256915413504,0.14173574147642057,0.07306416500704754,2.2,3.5
612,0.32307692306604124,0.0,0.5407117414521285,0.2548184370999685,0.4776158311424737,0.4863037103710834,0.4852045159689386,0.12700978197665977,0.14853949526000318,0.05005276718536077,0.07542158501894415,0.08464504441645984,5.2,5.1
613,0.735576923094776,1.0,0.46452370185684844,0.11439502247074335,0.5198980592848504,0.42672038049455996,0.632271769494696,0.15464053415490164,0.1720697264386388,0.047400348656091405,0.13173830233851994,0.16916684134540816,4.9,5.4
614,0.27986906704826664,0.0,0.3699572522555879,0.17676008067976093,0.5006585076003509,0.4450620977955881,0.5982939249559261,0.2163174667478901,0.1482293716575231,0.1316481826701573,0.14328331130663477,0.07045560392231516,6.5,5.9
615,0.47928994081323056,0.0,0.6400473166454426,0.17241194345722002,0.5216586054138077,0.45016415320932834,0.631799644829663,0.1100756994463481,0.17818105706345677,0.062488923771959526,0.08156885037731333,0.16314510864616202,4.1,5.6
616,0.13846153843161346,1.0,0.5914031234981756,0.18141711137250718,0.5733889389239699,0.5099794555980686,0.6951481424373296,0.17507663158622694,0.18422762836803808,0.12256537356846635,0.10270750607297763,0.08766783611249344,4.5,4.5
617,0.3461538461674483,0.0,0.7779964529725054,0.16948692059122664,0.6457096692902546,0.5855467469489389,0.7171523907302407,0.18812031566717718,0.28089537221472444,0.12517497711048128,0.10380119306702315,0.03353224226112334,3.3,3.5
618,0.15384615383255157,1.0,0.9392348882769143,0.07228867855900388,0.576095039130152,0.48981601406747693,0.7334993182092194,0.33581758010766943,0.27720958872048285,0.2539927584424967,0.22416472543853247,0.050640256132950534,6.9,6.8
619,0.18639053250409515,1.0,0.42495441012928786,0.18299618184413619,0.6524861881104775,0.5988397576031551,0.7633776533004251,0.12056493589100788,0.2096906075281034,0.05617524995454563,0.08607369987863739,0.16391729985145395,2.2,3.5
620,0.47928994081323056,0.0,0.6110119618213562,0.056129638199108434,0.2265326277475411,0.21042026243036507,0.3754073509269078,0.19655452851499378,0.11390993070966933,0.048083777266317275,0.15633851251310926,0.11753876679365463,6.4,6.6
621,0.18639053250409515,0.0,0.38388807317304896,0.2040337318569271,0.348274443654491,0.3885789462828503,0.4152516050071905,0.08694021881848837,0.0936645928452304,0.011122919274763473,0.18960796799498686,0.3909432893287938,4.8,6.5
622,0.44999999999115853,1.0,0.543051485670987,0.08860691395789291,0.29657845376743464,0.28252406513971373,0.47019478442344237,0.19100648522089464,0.15518485822849623,0.1144873962522182,0.14075322343855978,0.08817132997706126,3.1,4.3
623,0.15384615383255157,0.0,0.6388699124212082,0.1452803478395924,0.5603737606971073,0.508349709804641,0.6620991984318144,0.19096201195518633,0.24823800385357225,0.11642128990925593,0.11859859784532652,0.07594669540993247,6.5,6.6
624,0.3956043955946797,0.0,0.6816529230927931,0.18938778826952163,0.6471044141921852,0.5594150120695555,0.7227433045216916,0.20156665061361362,0.14578786674516808,0.04965615940884501,0.15863824473158877,0.09099602878957466,4.1,4.9
625,0.25961538455927535,0.0,0.2887576627109515,0.14530588827354296,0.21891424936626974,0.23251376190088296,0.2813576189978149,0.0824939860752989,0.07365835395945053,0.026447725160906668,0.05624457230388009,0.23013289590691105,6.2,6.7
626,0.15384615383255157,1.0,0.6370799627015662,0.07020128940285499,0.2698054823971865,0.2230652255763914,0.3664904184082948,0.18747649279036888,0.14626317302390898,0.023537098997919045,0.1733932034117458,0.22660710417710675,6.1,5.3
627,0.5426195426026317,1.0,0.7069073558109431,0.21190867897274762,0.6706612979588973,0.5875592898443278,0.7284606898988335,0.1466147742148741,0.18461382810691584,0.06978849996977043,0.11122744533128373,0.13414884573407582,5.5,5.9
628,0.16981132074470773,1.0,0.786423243348089,0.1774511359532118,0.7018003828573139,0.6522021119384184,0.7610783976678964,0.25533893240719746,0.18776243768075662,0.15911034319945105,0.24637249355228136,0.12190990342061009,5.9,6.8
629,0.09549071614144075,0.0,0.5578056016537333,0.11913219073387811,0.48133719446322953,0.41408765168350553,0.6369912663389621,0.146853948801797,0.18257144623769775,0.08110367423008256,0.09929060010402377,0.1146726262345215,4.0,5.7
630,0.3956043955946797,1.0,0.8001917496855779,0.08789574359678161,0.5716252138015835,0.4382728701484669,0.7255302522087895,0.2864373084581889,0.2050941237806933,0.21442996469293404,0.18251497600806543,0.03869851987865657,6.4,6.4
631,0.32307692306604124,1.0,0.5691440781578126,0.0731947512575746,0.25724715842855683,0.22556621613625658,0.3647279008955479,0.1629165020737724,0.2214590610426921,0.10381549988693804,0.10150165248514513,0.13243494589231083,4.8,4.8
